"idx","text","magnitude","score"
7985,"こうへい。ホームルーム委員さん。お疲れ!。クラスのリーダーとしていつもありがと♪。こもれび頑張ろー笑。これからもよろしくね☆",2.8,0.4
7986,"あちゃ。でも、何かいっぱい食べてね",0.8,0.4
7987,"駅まで送り10分家に戻るのに30分。朝から疲れた。",0.8,-0.4
7988,"なんか悲しい笑",0.0,0.0
7989,"マヤちゃん、お早う御座います。。皆、おんなじだよ、あんまり立派にならなくても良いさ(⌒▽⌒)。あなたは笑顔るんで良い一日になる〜",2.3,0.7
7990,"娘さん最高です(●。́◡`●)。RT。。この連休中のカメラマンごっこ。眉間にシワ寄せて真剣な顔。レンズを指で抑えちゃってるから中々撮れない〜。",2.4,0.2
7991,"""。今月最高登録数!LSBF過去最高動員!やったりましょう!!。""""。今日P2、2人ゲッチュやっぱ動員\(^o^)/SGBさん吉井さんありがとうございました過去最高流通登録数あげる""""""",2.7,0.5
7992,"日常系アニメはなんの落ちもないほんと日常って感じでもいいから続けて欲しい",0.0,0.0
7993,"テレビから銃声と悲鳴がきこえたんだけど??怖",0.3,0.1
7994,"金縛りつらい〜〜",0.3,-0.3
7995,"いまのほーがかわいいぞ",0.3,0.3
7996,"朝ごはん食べすぎた〜!!!!!!!!!!笑。ラーメンとパン3つと桜餅2ことグラタン!爆笑。よくこんなに食べれた逆に。。。。今日はもう食べるのやめよ笑",2.2,0.0
7997,"冇以为识佐几個我既朋友好巴闭就可以撚C我收皮。",0.2,0.2
7998,"石田監督",0.1,0.1
7999,"うぅ寒い",0.3,-0.3
8000,"""。ヒガシさん、おはようございます!(*゚▽゚)ノ""""。東京は暑くなりそう""",0.7,0.1
8001,"めめちゃん。おはよ&おめでとう。私はなかなか上手くいかないし、やった♡と思ってもスクショ失敗したり。今日もポチッと頑張るね。ボゴミを今日も全力応援しようね(๑˃̵ᴗ˂̵)!",2.6,0.3
8002,"それは逆らえん。店的にはBLASTっぽいイメージ",0.4,0.2
8003,"タグいいねありがとうございます!!フォローさせて頂きました〜よろしくお願いします",1.6,0.8
8004,"めっちゃ寒い",0.8,-0.8
8005,"よろしく。請多多指教",0.9,0.4
8006,"うわ、、",0.1,0.1
8007,"そうやでぇぇぇぇえ",0.1,0.1
8008,"おはようございますそれは残念(>_<)朝、バタバタするとどうしても詰め忘れやら渡し忘れあります～",0.0,0.0
8009,"自衛隊=戦闘=戦争30年後の世界人口は90億人に!このは、其れだけの人口を養える星ではないの能力の2倍になった時は・・・・世界大戦は避けられない・・・・当たり前の自然現象が起こる言い換えれば、起こす(大国が)其れも、必然性である。人類も自然の一部に過ぎない。",1.7,0.4
8010,"さてそろそろ作りに没頭しますか",0.9,0.9
8011,"てか童顔スギィ!",0.1,0.1
8012,"待ってくれ笑。俺辛くせーへんやん。天一行こう!",0.8,0.2
8013,"はいこちらは何とお呼びすればいいですか??",0.0,0.0
8014,"今日は、我が臼小と大鷲小の保護者主催の大会です。。男子16、女子12チームで2日間に渡る大会です。。参加して下さるチームの皆さんありがとうございます。。今回は、先週の大会のようにはいかないと、おもいます。。少しでも、良い成績が残せる用頑張ります。勿論自分も、審判頑張ります。",4.0,0.6
8015,"警報でろよ...てか全然雨降らなかったじゃねぇか",0.4,-0.1
8016,"うるせぇどうゆうことだよ",0.9,-0.9
8017,"寝違えたっぽい...首が痛い",0.7,-0.2
8018,"休憩終わるやだー。今日1人なのにちょいちょい機械トラブルあるしはよ帰りてぇ",0.1,0.0
8019,"まじトップスが柄地獄でもうわけねぇ服ですひぇえもうしわけねぇ。",0.7,-0.7
8020,"予報通り...。大雨やぁ〜ん",0.1,0.0
8021,"あいちゃん→はげたくないから。LINEするわ。まこ→まこは悪くないよ!。全部わがままオーストラリア人が。悪いよ。けーも女子のいざこざが嫌いで逃げてしまったからな",2.3,-0.1
8022,"いつもの水位がわからないとこの危険度が伝わりにくいんだけど、荒川の水位がかなり上がってきてる。",0.2,-0.2
8023,"あれは忘れられない(笑)!。そうなんだ。なんでだろ?!別に特別なことしないのにねぇ...。投票させてくれてもいいのに←",2.5,0.0
8024,"かす様はまだ夜中の授乳やめるの早くないうちはもう1歳4ヶ月だから辞めたいけど辞めたら夜中泣いたら抱っこで寝かしつけかーと思うと気が重い",0.6,-0.6
8025,"わかるよもう。愛してるとか嬉しいじゃん///。なぎもだけど",1.1,0.3
8026,"おはようございます。頭いたあいあああ。偏頭痛マジ卍",0.3,0.1
8027,"最高です!。おめでとうございます。",1.0,0.5
8028,"mamさん。おはようございます((o(^∇^)o))。そうなんだよ師走なんだ。バタバタバタバタ(。-_・)?ん。師走しました(^_-)≡★。頑張りましょうね(。v^-。゚)♪",2.9,0.2
8029,"なんやねん爆笑。普通に売っとるかと思ったわ",0.6,-0.3
8030,"おはよ頑張って",0.3,0.3
8031,"わかる。今日全握なの、ゆりあちゃんと握手できる",0.7,0.3
8032,"果てない想いを。君に捧げよう。かわした言葉。その声は響き続ける。季節が。変わっても〜。どこにも逃げないで。同じ空を見よう。絆深き。僕らを待っているのは。静かにゆらめく。OCEAN〜。稲葉さんの歌詞、すごい深い1つ1つの言葉のインパクトが強すぎ!いい歌だよ本当",4.2,0.1
8033,"た、たしかに。そうだったら大変なことになってた",0.4,0.2
8034,"童貞狩り注意報発令。美女が規制前アプリに集まって童貞狩りしてるぞ。俺も狩られたー。アイフォン⇒",0.8,0.1
8035,"こいつら可愛いわ",0.0,0.0
8036,"レアル勝ったなイグアインまたハットトリックか!絶好調だね。メッシ&バルサはどうかな?",0.4,0.0
8037,"待って((((;゚Д゚)))))))笑。てか一本でも吸ったら買い直しやぞ",0.6,0.3
8038,"あ～～ちょっと拗ねる直生くんかわいいかよ～～挑発されると手出すのに肝心な時に何も出来ない大晴はヘタレ言われても仕方ないですね",0.8,-0.8
8039,"朝から納豆の写真見てしまってゲロはきそう",0.0,0.0
8040,"お犬様への鹿角(献上品)到着したのですね。取扱説明書あるのですね。",0.2,0.1
8041,"会わないなんて無理",0.7,-0.7
8042,"久しぶりにズタボロ。凹むわ",0.4,0.2
8043,"調子のって薬飲まないでオールで遊んでたらくっそ頭痛いwwww。台風のせいだって自分の罪を認めないやつ。1回家帰って睡眠とるけど今日出勤できなくても責めないで❤︎台風のせいだから❤︎",0.9,-0.2
8044,"二日間、辛かった。絶不調。今日、回復して、体が良い、という事はいいことだ。と心底思う。。仕事を休めない辛さ。。甘えることのできる人のありがたさ。。Twitterさえ、できなかった。。つらい、と、からい。は同じ字なんだなぁ、と馬鹿な事に気付いた。",3.6,-0.1
8045,"おはようございます9月3日!今日はホームラン記念日(1977年巨人の王貞治選手が後楽園球場で通算756号ホームラン記録を塗り替えた対ヤクルト戦)今日も一日口角上げて!笑顔で何処からでも家まで走って帰れるくらい元気に^^;過ごしましょう",1.6,0.4
8046,"あゆむ会いたいけどさー仙台と福岡はとういよーあゆむどうしようありがとうあゆむそんなに言ってくれてうれしいよ",0.8,0.8
8047,"くーちゃん。以前ほど課金等は控えますがまったり隠居勢として復帰しました(/。_。;。)。ご心配をおかけしました",1.6,0.0
8048,"客待たせすぎ",0.9,-0.9
8049,"はづきごめんね。いまどこ?",0.1,0.0
8050,"おはようございますわたしも今日から始動です頑張りましょうね",0.9,0.9
8051,"そうなんー!両方あってのじみんちゃんよね!!!。りほちゃんもさすがw。このじみんちゃん可愛いよねー鳥さん。飼いたいww。Vのwingsのやつ見たー?リハのときのじみんちゃんの服てるてる坊主みたいで可愛いw",3.2,0.4
8052,"ベイスターズ勝ったね!でも、ホークスが負けたー(。̄▽。̄)はあ、どうする",1.1,-0.1
8053,"しんどい朝ですね。。天気は回復に向かうとのこと。。今週も頑張ってきましょう",1.7,0.2
8054,"ありがとう。まあやちゃんと話したい!!",1.1,0.5
8055,"バスなう。三井グリンランドいってきまぁぁす。",0.3,0.1
8056,"股関節の激痛と切迫早産なりかけで、入院6日目...。。明日から34週なのに。既に推定2500gらしい。大きくならない程度に産もう〜37週くらいで。といっても3500くらいになると思うけどね。。って先生に言われた...。。今度こそは小さく産みたいと思ってたのに〜!。上の子2人も3800前後...。おそロシア",1.9,-0.1
8057,"謎の胃だか肺だかの痛み。。くるしい。なんだこれ〜泣",0.9,-0.1
8058,"ちゃんと決めてね21日にわ合格って報告するからさ(。^ω^。)!笑",0.6,0.0
8059,"警報でてんのに学校行けとか言われたんですけど",0.2,-0.2
8060,"山さん、ゆっこさん昨日はありがとうございました。アッキーさんに負けないよう頑張ります。山さん、気をつけて行ってらしてください",1.4,0.3
8061,"タクシー来ないんだけど",0.1,-0.1
8062,"FBですかねー?連動させてないんですけどね分からないからコワイです",1.0,-0.5
8063,"ふふありがとう。遊ぼう遊ぼうやなぎ不足です",0.4,0.2
8064,"Android7.0にしたらホントに絵文字が変わった",0.4,-0.4
8065,"おはようございます(*-。-)(*_。_)ペコリ。さあ給料日ですやったー。そしてこれ(昨日ツイートしたやつ)なんだけど、2枚がうまいこと繋がってちゃんと雫さん出来上がってた。",1.1,0.0
8066,"おかえりなさい。/。今,。起きましたぁ",0.7,0.1
8067,"5/27。B.リーグ。決勝戦いよいよ決戦の日私の地元リンク栃木BREX絶対優勝して下さい絶対に勝利を掴むと願ってます栃木から熱い声援を届けます仲間を信じて。one。moa。win初代王者へ",2.0,0.2
8068,"こっちは、降ってないよ",0.3,-0.3
8069,"こんな天気にサングラスかけてんじゃねーよ!。くそオデッセイ",0.5,-0.1
8070,"ホント冬眠中ですよ無理やり起こして出動させましたパジェロ君寝起き良いから助かる",0.8,0.8
