"idx","sentence","magnitude","score"
7263,"このスティッチ欲しいけど、楽天もAmazonもなぜか頼めれなくなったからほんとショック。",0.9,-0.9
7264,"ずるいぞ!!!",0.0,0.0
7265,"mixiでメッセ送ったの来てない??",0.8,-0.8
7265,"ヽ(;▽;)ノ携帯水没しちゃったてアドわかんないからdocomoにメール送ってちょ",0.2,-0.2
7266,"おじいさん",0.1,0.1
7267,"おはようごぜいますだ。",0.2,0.2
7267,"みなさん。。",0.1,0.1
7267,"5勤目の疲れと。",0.4,0.4
7267,"あまちゃんの震災週のショックで。",0.4,-0.4
7267,"部屋の中で転ぶ。",0.1,0.1
7267,"綺麗に転ぶ。",0.6,0.6
7267,"華麗に転ぶ。",0.8,0.8
7267,"※怪我なし'ω'()モチッ",0.0,0.0
7268,"こいつら本当にむかつく。",0.9,-0.9
7268,"でもこの2人のやりとり面白いww。",0.9,0.9
7268,"はるちゃんがなおをバカにしてるの面白いww。",0.5,0.5
7268,"なおが逆襲入りまーす。",0.1,0.1
7269,"おはよ～私もYouTube見漁って朝になってることある",0.1,0.1
7270,"マミィちゃん、お早う御座います(^o^)。",0.7,0.7
7270,"こちらも昨晩から雨ですよ。",0.4,0.4
7270,"あなたは今日も笑顔で良い一日になる〜",0.9,0.9
7271,"いやいやくまちゃん可愛いから。",0.9,0.9
7271,"くまちゃんの雰囲気とかすきなんだよね〜",0.9,0.9
7272,"無理(>_<)かなり無理ですね",0.8,-0.8
7273,"元気だよー",0.8,0.8
7274,"うんちくんちゃんと流れて",0.4,0.4
7275,"車で信号待ち中、女子高生がこっち見て微笑んでたまだまだ、俺も捨てたもんじゃないなん?",0.4,-0.4
7275,"ちょっと馬鹿にした感じだな～、まさか俺の熱唱が聞こえたか。",0.0,0.0
7275,"口はさりげなく手で押さえてたし、窓もキチンと閉めて...無かっ",0.4,-0.4
7275,"た～。",0.1,0.1
7275,"またやっちまった～平井堅のエレジー聞かれちまった",0.4,0.4
7276,"おはようございます。",0.2,0.2
7276,"綾子さんのTWで起きた(笑)",0.1,0.1
7277,"いつも思うけど、プロ野球の胴上げシーンで胴上げせずにバックスクリーンのカメラに向かってバンザイしてるヤツ、最低やわ。",0.7,-0.7
7277,"胴上げ参加せぇよ",0.6,-0.6
7278,"全然お行儀良くしてないじゃん",0.8,-0.8
7279,"ゆなちゃん、おはよう。",0.4,0.4
7279,"大丈夫かな〜辛い時は溜め込んじゃダメだよ。。",0.6,-0.6
7279,"話聞くことできるからね。。",0.4,0.4
7279,"今日も頑張ろうね。",0.9,0.9
7279,"よろふんふーん",0.3,0.3
7280,"はっはいいぃい!。",0.6,0.6
7280,"とんだ夜更かしみいらだね。。",0.7,-0.7
7280,"では秋の意気込みを一言どーど^^",0.7,0.7
7281,"風邪か...",0.1,-0.1
7281,"喉痛いし熱っぽいし、鼻水出てきたー",0.4,0.4
7282,"ぐっもーにん(。́",0.1,0.1
7282,"へωへ`*)",0.2,0.2
7283,"まばたきしないでゲームするヨンジェジニョンヒョンは本を読んでくれたのに!「",0.4,-0.4
7283,"ゲームばかりしてないで、また歌を作ったりダンスの復習しなさい!",0.0,0.0
7283,"息子よ!」(",0.2,0.2
7283,"^^;)。",0.0,0.0
7284,"wwww。",0.1,0.1
7284,"俺も割と苦手な部類に入るから負けても許してね",0.0,0.0
7285,"ほんとだる絶対わざとやん!。",0.7,-0.7
7285,"車の中暇なのに気になって寝れないからほんとに早くして欲しい、、。",0.6,0.6
7285,"まじではーやーくー",0.2,0.2
7286,"遅れてごめんー。",0.3,-0.3
7286,"うちも見たことあるで!!。",0.2,0.2
7286,"フェスタん時、部門一緒やったしな(^。",0.3,0.3
7286,"^)。",0.1,0.1
7286,"明日会ったら話そうな笑",0.7,0.7
7287,"おはよう!",0.1,0.1
7287,"こちらは曇り。",0.1,-0.1
7287,"天体ショーが見れなーい",0.1,0.1
7288,"修羅場っててお返事色々返せてませんすみません",0.9,-0.9
7289,"レポートって、なんのレポート?",0.5,-0.5
7290,"風邪ひいちゃって体がだるいしんどい",0.8,-0.8
7291,"うええええレンタルしてww。",0.2,-0.2
7292,"あかん。",0.7,-0.7
7292,"眠い",0.2,0.2
7293,"私も同じだよ...",0.5,-0.5
7293,"親は諦めてる感じ。",0.5,-0.5
7293,"親不孝かな...。。",0.1,0.1
7293,"今が楽しくてやめられないな",0.8,0.8
7294,"そなの?",0.1,-0.1
7294,"いいね",0.7,0.7
7295,"彡風雨の中なんとか登校してきた。",0.1,0.1
7295,"2、3日前から「行きたくないー(泣)」と言い、昨夜も泣きながら寝たし。",0.1,-0.1
7295,"帰りも1人は嫌だから、学童行くって弁当持参。",0.1,-0.1
7295,"今学期もこんな感じになるのかなぁ～(。́д",0.6,0.6
7295,"`)。",0.0,0.0
7295,"にしても、台風余波で蒸し暑い",0.0,0.0
7296,"(。",0.1,0.1
7296,"°◊°。)",0.1,0.1
7296,"ヒョ-。",0.0,0.0
7296,"がちの夜勤だ...。",0.1,0.1
7296,"てかバイトで夜勤ったあるんだね。",0.0,0.0
7296,"33:00てことは朝9時頃ってことか!。",0.1,0.1
7296,"大変やなー(。́",0.1,0.1
7296,"・_・`)",0.0,0.0
7297,"うん、よかった。",0.7,0.7
7297,"明日はだよね。",0.1,0.1
7297,"骨折君がいるから、だと送り迎えしなきゃいかん",0.6,0.6
7298,"あんなちゃん～。",0.1,0.1
7298,"りょうまっけんだったね(。́",0.1,0.1
7298,";ω;)。",0.1,0.1
7298,"生で見てたら号泣もんね",0.3,0.3
7299,"私もなんだかんだでいい歳だ・・・ついこの間まで学生してたような気がするけど気のせいだった。",0.8,0.8
7299,"おおこわ・・・",0.0,0.0
7300,"残念...",0.6,-0.6
7300,"はずれです。",0.9,-0.9
7300,"8/28(火)まで一投稿に付き一回チャレンジできるよ。",0.4,0.4
7300,"マックフルーリー。",0.0,0.0
7300,"白いブラックサンダーが8/29(水)より全国で販売開始絶対食べてね。",0.4,0.4
7301,"ほんとにショック。",0.7,-0.7
7301,"立ち直れない笑。",0.0,0.0
7301,"うん、もっかい買う!!",0.3,0.3
7302,"やっほーい!!!",0.1,0.1
7302,"ななみ久々やぁ(*。́ω",0.9,0.9
7302,"`*)まってまーす☆。",0.4,0.4
7302,"RT。。。",0.1,0.1
7302,"しゅんさん、ななみも明日りりかといきます",0.4,0.4
7303,"えー観たい〜でも木曜はリアタイも録画も家族にドラマに占領されてて観れないあさイチに続くショック",0.9,-0.9
7304,"うわーそうだったか、、。",0.0,0.0
7304,"大阪やめよっかなぁ",0.5,-0.5
7305,"昔は。",0.1,0.1
7305,"毎度来てくれてたのに。",0.0,0.0
7305,"プライベートにしか。",0.1,0.1
7305,"来日してくれてないよね",0.4,-0.4
7306,"雑過ぎで超笑って逆に眠れない訴訟",0.4,0.4
7307,"おいまじか!",0.0,0.0
7307,"オール?。",0.0,0.0
7307,"いやなんかこのマンネリな毎日になんかひょいっと変わればいいなって···。",0.3,-0.3
7307,"笑",0.2,0.2
7308,"安田記念惨敗。",0.3,0.3
7308,"2人で結構買ったのに1、2着全くノーマークw。",0.2,0.2
7308,"でもアパパネは好き。。",0.4,0.4
7309,"仕分けのCM来たぁ達人がめっちゃへこんでる",0.6,0.6
7310,"お預かりしておきます(^-^)/。",0.3,0.3
7310,"今日はありがとね",0.0,0.0
7311,"だから食べてないってwww。",0.1,-0.1
7311,"もうまあやきらい",0.0,0.0
7312,"酔った。",0.1,-0.1
7312,"吐きそう無理",0.8,-0.8
7313,"ウガガガガ、みぃお姉さま〜ヽ(〃∀〃)ノ東京と大阪...",0.9,0.9
7313,"遠いね...。",0.0,0.0
7313,"ななみなみ。",0.1,0.1
7313,"としてよろしく☜笑",0.5,0.5
7314,"性の喜びを知りやがって、お前許さんぞ!",0.7,0.7
7314,"性の喜びを知りやがって自分たちばっかり、俺にもさせろよグギィィィ人の自由を剥奪しやがって。。",0.8,-0.8
7314,"恋愛の自由を剥奪しやがって。。",0.8,0.8
7314,"許。",0.2,0.2
7314,"さ。",0.0,0.0
7314,"ん。",0.0,0.0
7314,"ぞ。!",0.1,0.1
7315,"わーお。",0.1,0.1
7315,"まかないは文句なしのうまさ。",0.7,0.7
7315,"最近つけ麺にハマった。",0.9,0.9
7316,"朝から満員電車で生乾き臭とおじさん臭に囲まれて吐きそうまじで死んでくれ",0.7,-0.7
7317,"おはよう",0.1,0.1
7318,"いいえです!!。",0.0,0.0
7318,"私でよければよろしくお願いします",0.8,0.8
7319,"土居先輩遅れてごめんなさい。",0.1,0.1
7319,"ほんまに最近土居先輩見かけないです。(",0.4,0.4
7319,";_;)いま3年生実習ですか?。",0.0,0.0
7319,"年末年始決まりましたね",0.8,0.8
7320,"そもそも水曜、1限第二言語のみってこと自体間違ってる",0.8,-0.8
7321,"じゃーあの、pv本当につきあってたんだ",0.2,0.2
7322,"カリーナちゃんは顔文字より絵文字派で、大変だったんだから。",0.3,0.3
7322,"みたいなので、ホァンちゃんは。",0.3,0.3
7322,"わかった。",0.1,0.1
7322,"とかしか送ってこない",0.7,-0.7
7323,"ホテル組やけど始発組に合わせてきたのにまったく意味なかったwえ、ひどくないかこれw時間指定してくれよー。",0.9,-0.9
7324,"暑さ寒さも彼岸まで、私も言いたかった、笑。",0.5,0.5
7324,"気が合うね今日は、午後から病院に行かないとならないの三ヶ月に一回だけど、待ち時間長くて憂うつ。",0.2,0.2
7324,"頑張ってくるなっし〜",0.2,0.2
7325,"聖徳太子Christつながり。",0.1,0.1
7325,"聖徳太子仏教。",0.2,0.2
7325,"ChristChristianity。",0.0,0.0
7325,"世界へひろめた人。",0.4,0.4
7326,"おはようございます(^_^)。",0.1,0.1
7326,"夢を大切に想う時間を。",0.6,0.6
7326,"朝にしっかり確保。",0.2,0.2
7327,"いえいえ早く治ると良いですね",0.4,0.4
7328,"どうしよう??",0.2,-0.2
7328,"RT。。",0.1,0.1
7328,"NASA「銀河系、アンドロメダ銀河と40億年後衝突」。(。。)。。。",0.0,0.0
7329,"何事も慣れでやんす今日晴れなんじゃないの〜?",0.4,0.4
7329,"伊勢崎雨なんですけど",0.0,0.0
7330,"お疲れ様!",0.0,0.0
7330,"こーゆー時にせしるちゃんとの写真撮ってTwitterにあげてくれる星波ちゃんがすごい素敵な子だなあって思うよ",0.9,0.9
7331,"みんなそれいうw。",0.3,0.3
7331,"ふけとるかな?",0.0,0.0
7331,"w",0.1,0.1
7332,"今日のアポまでに仕事が片付けられるか疑問過ぎる、、どういう仕事量だ",0.5,-0.5
7333,"クスノキの枝が折れて灯籠の上に...。",0.0,0.0
7333,"台風20号はクスノキの枝を2本折ってきました。。。。。",0.1,0.1
7334,"おはよう雨だ...",0.4,0.4
7334,"ポップコーン買に行くのに...(",0.1,-0.1
7334,"泣)",0.1,0.1
7335,"うー",0.1,0.1
7336,"行けないの",0.6,-0.6
7337,"昼夜逆行してるやないか",0.3,-0.3
7338,"え～～だんな様は無理矢理なの～～。!!。",0.4,-0.4
7338,"今度こそっ!",0.4,0.4
7338,"だったのにポール私にチケットくれないから～。",0.5,-0.5
7338,"ゆかちゃんとレイちゃま奪いあってくるわ!!。",0.2,0.2
7338,"あっもちろん。",0.2,0.2
7338,"ポール様も!!(",0.0,0.0
7338,"笑)",0.0,0.0
7339,"やばいな。",0.6,0.6
7339,"キー襲われてるやん。",0.6,-0.6
7339,"ミュージカル過激やな(笑)",0.1,0.1
7340,"うわわわわごめん寝落ちしてた",0.3,-0.3
7341,"ございますです!。",0.5,0.5
7341,"それでも続行させるとか......",0.7,-0.7
7341,"安全面では大丈夫なんでしょうか。",0.1,-0.1
7341,"くれぐれも事故や怪我にお気を付けて",0.6,-0.6
7342,"いやいや、その子は特別なのか?",0.0,0.0
7342,"おやしらず抜くと毎回熱出すから抜くのはいつも金曜日に抜くくらいらしいwwww私も2本抜いたけど熱出たこと無いから大丈夫よ。",0.8,-0.8
7342,"早くおさまりますように",0.3,0.3
7343,"あゆHappy。",0.8,0.8
7343,"Birthday。",0.2,0.2
7343,"陸部のマネージャーやってるの知った時びっくりしたよ〜。",0.4,0.4
7343,"これからもマネージャーの仕事頑張って。",0.2,0.2
7343,"海老高に負けないからねー特にマイルで。",0.5,0.5
7343,"テストが終わったらみんなでご飯行こう!。",0.4,-0.4
7344,"また床で寝てた。",0.1,0.1
7344,"今日から学校とか信じたくない。",0.7,-0.7
7344,"支度何もしてない",0.7,-0.7
7345,"おはんきー!。",0.0,0.0
7345,"昨日はちょっと休むとか言ってそのまま寝ちゃったー...",0.1,-0.1
7345,"まぁ3時間もやってたわけだし、でも全然終わんなかったし笑笑。",0.9,-0.9
7345,"今日も帰ってきたら頑張るよ。。",0.9,0.9
7345,"汐りんは裁縫得意なんだよね～。",0.5,0.5
7346,"本当ですかお言葉に甘えて。",0.4,0.4
7346,"ちゃきちゃんって呼ぶね〜!。",0.0,0.0
7346,"全然会えないけど実はそうなの...",0.4,0.4
7347,"じゃあ、万引しても返せばセーフですね。",0.8,-0.8
7347,"弁護士は。",0.1,0.1
7347,"治外法権ですか?",0.0,0.0
7347,"弁護士は。",0.1,0.1
7347,"見つかったから返したわけで、見つからなかったらいてしてないわけですよね。",0.7,-0.7
7347,"戦時中に育った名残でしょうか?",0.2,0.2
7348,"そう売れるんやから、作ったらいいのに",0.2,0.2
7349,"12月かぁ〜!!︎。",0.4,0.4
7349,"後一ヶ月で今年も終わりやん。",0.8,-0.8
7349,"早いなぁー",0.2,0.2
7350,"今日はマスツー。",0.0,0.0
7350,"メンバーのBMW空冷エンジン。",0.0,0.0
7351,"けいちゃん～雪。",0.5,0.5
7351,"大丈夫ですか～。",0.5,0.5
7351,"大雪警報が出たんだね。",0.1,-0.1
7351,"こっちはお正月明けからずーと雪だから慣れっこだけど。",0.6,0.6
7351,"雪道で転ばないよーにね^_^",0.1,-0.1
7352,"その後の煽りww。",0.6,-0.6
7352,"テニス嫌いや",0.1,-0.1
7353,"お家に入りましたもう寝たら?",0.3,0.3
7353,"明日も早いよ",0.2,0.2
7354,"わ!?",0.0,0.0
7354,"いいいいいいの!?。",0.0,0.0
7354,"無理にじゃなくていいからね。",0.0,0.0
7354,"リクしちゃったけど強要じゃないからもうぜーんぜん!",0.2,-0.2
7354,"後回し!",0.0,0.0
7354,"でいいよむしろ好きなの描いて。",0.8,0.8
7354,"もっちゃんグラ主描いてたのか!",0.1,0.1
7354,"お仲間がいてくれてよかった〜",0.7,0.7
7355,"深入りするとウォーロック特殊部隊の潜みし者に襲われるやもしれません",0.5,0.5
7356,"今日で3ヶ月。",0.1,0.1
7356,"オチョ君を抱っこしながら「まぁちゃん、頑張ったよね。」。",0.5,0.5
7356,"そして、「ありがとう。」。「",0.2,0.2
7356,"これからもよろしくネ」。",0.8,0.8
7356,"想う事がいっぱいあり過ぎて。、涙が出て来ちゃった。",0.1,0.1
7356,"旦那さんへも同じ気持ち...。",0.4,-0.4
7357,"ありがと。",0.5,0.5
7357,"つばさであったらよろしく(`・ω・。́)!",0.5,0.5
7358,"まりあママさん。",0.4,0.4
7358,"おはようございます。",0.2,0.2
7358,"お返事遅くなりました。",0.7,-0.7
7358,"ごめんなさい。",0.0,0.0
7358,"心音。",0.1,0.1
7358,"安心出来るんでしょうね〜。",0.7,0.7
7358,"アウちゃんの心音を聞いて。",0.3,0.3
7358,"寝てた事を思い出し。",0.7,0.7
7358,"確かに安心出来る。",0.8,0.8
7358,"って...。",0.0,0.0
7358,"マリアちゃんもママさんの心音。",0.3,0.3
7358,"安心なんですね",0.5,0.5
7359,"うちも、ふたつとも好きー!",0.4,-0.4
7359,"映画見たいなぁ～TVもPCもない毎日に(泣)",0.3,-0.3
7360,"目くそ鼻くそだが、。。",0.0,0.0
7360,"の方が逃げなかっただけまだマシだったかな。",0.8,-0.8
7360,"こういう誠実性のない経営者は重罪に処すべきだね。",0.2,-0.2
7360,"一方で福岡支店の従業員の人たちには、今後独立するとか他の会社に合流するとかして、これからも頑張ってほしいと思う。",0.1,0.1
7361,"わかる",0.1,0.1
7362,"起きちゃった。",0.1,0.1
7362,"今日何時間寝たんだろ",0.2,0.2
